name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
AB641281	AB641281	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1660	NA	Japan: Yamagata	Japan	JPN	22-Jul-2009	2009-07-22	NA
AB641282	AB641282	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1670	NA	Japan: Yamagata	Japan	JPN	27-Jul-2009	2009-07-27	NA
AB641283	AB641283	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1674	NA	Japan: Yamagata	Japan	JPN	29-Jul-2009	2009-07-29	NA
AB641284	AB641284	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1681	NA	Japan: Yamagata	Japan	JPN	24-Jul-2009	2009-07-24	NA
AB641285	AB641285	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1686	NA	Japan: Yamagata	Japan	JPN	27-Jul-2009	2009-07-27	NA
AB641286	AB641286	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1786	NA	Japan: Yamagata	Japan	JPN	07-Aug-2009	2009-08-07	NA
AB641287	AB641287	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1972	NA	Japan: Yamagata	Japan	JPN	01-Sep-2009	2009-09-01	NA
AB641288	AB641288	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1982	NA	Japan: Yamagata	Japan	JPN	01-Sep-2009	2009-09-01	NA
AB641289	AB641289	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1986	NA	Japan: Yamagata	Japan	JPN	01-Sep-2009	2009-09-01	NA
AB641290	AB641290	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2009	NA	Japan: Yamagata	Japan	JPN	31-Aug-2009	2009-08-31	NA
AB641291	AB641291	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2019	NA	Japan: Yamagata	Japan	JPN	01-Sep-2009	2009-09-01	NA
AB641292	AB641292	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2044	NA	Japan: Yamagata	Japan	JPN	09-Sep-2009	2009-09-09	NA
AB641293	AB641293	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2055	NA	Japan: Yamagata	Japan	JPN	09-Sep-2009	2009-09-09	NA
AB641294	AB641294	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2064	NA	Japan: Yamagata	Japan	JPN	06-Sep-2009	2009-09-06	NA
AB641295	AB641295	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2075	NA	Japan: Yamagata	Japan	JPN	08-Sep-2009	2009-09-08	NA
AB641296	AB641296	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2111	NA	Japan: Yamagata	Japan	JPN	11-Sep-2009	2009-09-11	NA
AB641297	AB641297	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2130	NA	Japan: Yamagata	Japan	JPN	17-Sep-2009	2009-09-17	NA
AB641298	AB641298	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2131	NA	Japan: Yamagata	Japan	JPN	17-Sep-2009	2009-09-17	NA
AB641299	AB641299	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2141	NA	Japan: Yamagata	Japan	JPN	24-Sep-2009	2009-09-24	NA
AB641300	AB641300	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2143	NA	Japan: Yamagata	Japan	JPN	24-Sep-2009	2009-09-24	NA
AB641301	AB641301	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2145	NA	Japan: Yamagata	Japan	JPN	24-Sep-2009	2009-09-24	NA
AB641302	AB641302	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2225	NA	Japan: Yamagata	Japan	JPN	03-Oct-2009	2009-10-03	NA
AB641303	AB641303	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2230	NA	Japan: Yamagata	Japan	JPN	07-Oct-2009	2009-10-07	NA
AB641304	AB641304	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2241	NA	Japan: Yamagata	Japan	JPN	02-Oct-2009	2009-10-02	NA
AB641305	AB641305	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2247	NA	Japan: Yamagata	Japan	JPN	03-Oct-2009	2009-10-03	NA
AB641306	AB641306	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2250	NA	Japan: Yamagata	Japan	JPN	03-Oct-2009	2009-10-03	NA
AB641307	AB641307	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2272	NA	Japan: Yamagata	Japan	JPN	28-Sep-2009	2009-09-28	NA
AB641308	AB641308	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2349	NA	Japan: Yamagata	Japan	JPN	16-Oct-2009	2009-10-16	NA
AB641309	AB641309	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2352	NA	Japan: Yamagata	Japan	JPN	17-Oct-2009	2009-10-17	NA
AB641310	AB641310	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2358	NA	Japan: Yamagata	Japan	JPN	21-Oct-2009	2009-10-21	NA
AB641311	AB641311	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2531	NA	Japan: Yamagata	Japan	JPN	04-Nov-2009	2009-11-04	NA
AB641312	AB641312	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2573	NA	Japan: Yamagata	Japan	JPN	02-Nov-2009	2009-11-02	NA
AB641313	AB641313	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/2581	NA	Japan: Yamagata	Japan	JPN	30-Oct-2009	2009-10-30	NA
AB641184	AB641184	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1494	NA	Japan: Yamagata	Japan	JPN	04-Jul-2005	2005-07-04	NA
AB641185	AB641185	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1498	NA	Japan: Yamagata	Japan	JPN	05-Jul-2005	2005-07-05	NA
AB897869	AB897869	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/1	NA	Japan	Japan	JPN	2012-04-11	2012-04-11	NA
AB897870	AB897870	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/4	NA	Japan	Japan	JPN	2012-04-11	2012-04-11	NA
AB897871	AB897871	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/5	NA	Japan	Japan	JPN	2012-04-11	2012-04-11	NA
AB897872	AB897872	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/6	NA	Japan	Japan	JPN	2012-04-16	2012-04-16	NA
AB897873	AB897873	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/10	NA	Japan	Japan	JPN	2012-04-12	2012-04-12	NA
AB897874	AB897874	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/12	NA	Japan	Japan	JPN	2012-04-16	2012-04-16	NA
AB897875	AB897875	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/14	NA	Japan	Japan	JPN	2012-04-16	2012-04-16	NA
AB897876	AB897876	1233	viral cRNA	2014-11-26	Human respirovirus 1	Homo sapiens	HPIV1/Ehime/2012/17	NA	Japan	Japan	JPN	2012-04-19	2012-04-19	NA
M80818	M80818	1179	genomic RNA	1993-08-02	Human respirovirus 1	NA	C35	NA	NA	NA	NA	NA	NA	NA
S38067	S38067	1176	genomic RNA	1993-05-08	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
X53056	X53056	1173	mRNA	2005-04-18	Human respirovirus 1	NA	Fushimi	NA	NA	NA	NA	NA	NA	NA
MF166635	MF166635	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/47.12(3225)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166636	MF166636	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/49.15(1866)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166637	MF166637	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/3.14(65)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166638	MF166638	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/50.13(1833)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166639	MF166639	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/47.13(1469)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166640	MF166640	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/49.15(1874)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166641	MF166641	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/46.15(1710)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166642	MF166642	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/1.16(30)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166643	MF166643	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/51.11(19282)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166644	MF166644	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/3.16(115)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166645	MF166645	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/48.11(18494)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166646	MF166646	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/49.15(1842)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166647	MF166647	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/49.15(1850)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166648	MF166648	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/3.12(1022)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166649	MF166649	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/21.11(10300)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166650	MF166650	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/47.13(1712)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166651	MF166651	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/49.11(18789)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166652	MF166652	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/44.13(1564)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166653	MF166653	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/4.16(203)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166654	MF166654	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/13.16(909)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166655	MF166655	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/46.13(1643)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166656	MF166656	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/8.12(2000)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166657	MF166657	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/50.11(19069)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166658	MF166658	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/1.12(266)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166659	MF166659	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/40.11(15425)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166660	MF166660	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/3.12(1020)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166661	MF166661	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/44.15(1669)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166662	MF166662	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/38.11(14501)	NA	Croatia	Croatia	HRV	NA	NA	NA
MF166663	MF166663	1173	viral cRNA	2018-03-18	Human respirovirus 1	Homo sapiens	HPIV1s/Zagreb.HR/48.15(1828)	NA	Croatia	Croatia	HRV	NA	NA	NA
MN488697	MN488697	1063	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310600076	NA	NA	Netherlands	Netherlands	NLD	30-Jan-2006	2006-01-30	Probe capture/Targeted metagenomics
LQ903764	LQ903764	1000	unassigned DNA	2018-10-11	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
PC037847	PC037847	1000	unassigned DNA	2024-07-26	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH006614	MH006614	966	viral cRNA	2018-05-17	Human respirovirus 1	Homo sapiens	HPIV1/VietNam/002/2009	NA	Viet Nam	Viet Nam	VNM	10-Feb-2009	2009-02-10	NA
MH006622	MH006622	941	viral cRNA	2018-05-17	Human respirovirus 1	Homo sapiens	HPIV1/VietNam/067/2010	NA	Viet Nam	Viet Nam	VNM	02-Jun-2010	2010-06-02	NA
MH006616	MH006616	937	viral cRNA	2018-05-17	Human respirovirus 1	Homo sapiens	HPIV1/VietNam/005/2009	NA	Viet Nam	Viet Nam	VNM	02-Apr-2009	2009-04-02	NA
MH684391	MH684391	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/49.11(18614)	NA	Croatia	Croatia	HRV	06-Dec-2011	2011-12-06	NA
MH684392	MH684392	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/2.14(45)	NA	Croatia	Croatia	HRV	11-Jan-2014	2014-01-11	NA
MH684393	MH684393	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/41.17(2333)	NA	Croatia	Croatia	HRV	09-Oct-2017	2017-10-09	NA
MH684394	MH684394	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/39.17(2231)	NA	Croatia	Croatia	HRV	26-Sep-2017	2017-09-26	NA
MH684395	MH684395	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/1.18(87)	NA	Croatia	Croatia	HRV	05-Jan-2018	2018-01-05	NA
MH684396	MH684396	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/3.18(208)	NA	Croatia	Croatia	HRV	19-Jan-2018	2018-01-19	NA
MH684397	MH684397	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/49.17(2841)	NA	Croatia	Croatia	HRV	05-Dec-2017	2017-12-05	NA
MH684398	MH684398	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/41.13(1469)	NA	Croatia	Croatia	HRV	08-Oct-2013	2013-10-08	NA
MH684399	MH684399	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/32.17(2031)_+3	NA	Croatia	Croatia	HRV	06-Aug-2017	2017-08-06	NA
MH684400	MH684400	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/33.17(2043)	NA	Croatia	Croatia	HRV	14-Aug-2017	2017-08-14	NA
MH684401	MH684401	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/38.17(2211)_+1	NA	Croatia	Croatia	HRV	23-Sep-2017	2017-09-23	NA
MH684402	MH684402	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/40.17(2264)_+1	NA	Croatia	Croatia	HRV	01-Oct-2017	2017-10-01	NA
MH684403	MH684403	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/40.17(2265)	NA	Croatia	Croatia	HRV	01-Oct-2017	2017-10-01	NA
MH684404	MH684404	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/44.17(2512)	NA	Croatia	Croatia	HRV	02-Nov-2017	2017-11-02	NA
MH684405	MH684405	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/45.17(2582)	NA	Croatia	Croatia	HRV	07-Nov-2017	2017-11-07	NA
MH684406	MH684406	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/46.17(2606)	NA	Croatia	Croatia	HRV	13-Nov-2017	2017-11-13	NA
MH684407	MH684407	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/47.17(2664)	NA	Croatia	Croatia	HRV	20-Nov-2017	2017-11-20	NA
MH684408	MH684408	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/1.18(58)	NA	Croatia	Croatia	HRV	04-Jan-2018	2018-01-04	NA
MH684409	MH684409	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/40.11(15413)_+2	NA	Croatia	Croatia	HRV	07-Oct-2011	2011-10-07	NA
MH684410	MH684410	864	viral cRNA	2019-03-20	Human respirovirus 1	Homo sapiens	HPIV1/Zagreb.HR/50.11(18794)	NA	Croatia	Croatia	HRV	11-Dec-2011	2011-12-11	NA
OQ729833	OQ729833	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-101	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729834	OQ729834	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-102	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729835	OQ729835	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-103	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729836	OQ729836	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-104	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729837	OQ729837	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-105	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729838	OQ729838	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-106	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729839	OQ729839	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-107	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729840	OQ729840	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-110	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729841	OQ729841	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-111	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729842	OQ729842	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-112	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729843	OQ729843	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-113	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729844	OQ729844	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-114	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729845	OQ729845	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-115	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729846	OQ729846	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-116	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729847	OQ729847	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-117	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729848	OQ729848	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-118	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729849	OQ729849	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-119	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729850	OQ729850	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-120	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729851	OQ729851	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-121	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729852	OQ729852	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-123	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729853	OQ729853	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-124	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729854	OQ729854	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-127	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729855	OQ729855	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-129	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729856	OQ729856	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-130	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729857	OQ729857	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-132	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729858	OQ729858	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-133	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729859	OQ729859	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-201	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729860	OQ729860	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-202	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729861	OQ729861	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-203	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729862	OQ729862	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-204	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729863	OQ729863	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-205	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729864	OQ729864	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-206	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729865	OQ729865	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-207	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729866	OQ729866	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-211	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729867	OQ729867	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-212	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729868	OQ729868	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-213	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729869	OQ729869	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-214	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729870	OQ729870	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-216	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729871	OQ729871	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-219	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729872	OQ729872	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-220	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729873	OQ729873	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-221	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729874	OQ729874	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-222	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729875	OQ729875	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-223	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729876	OQ729876	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-224	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729877	OQ729877	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-226	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729878	OQ729878	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-228	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729879	OQ729879	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-229	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729880	OQ729880	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-230	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729881	OQ729881	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-231	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729882	OQ729882	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-232	NA	China	China	CHN	2021/2022	2011-12-11	NA
OQ729883	OQ729883	786	viral cRNA	2023-05-23	Human respirovirus 1	Homo sapiens	P2-233	NA	China	China	CHN	2021/2022	2011-12-11	NA
PQ159148	PQ159148	739	viral cRNA	2024-08-24	Human respirovirus 1	Homo sapiens	ac2	NA	Iran: Tehran	Iran	IRN	15-Nov-2023	2023-11-15	NA
BD285528	BD285528	659	unassigned DNA	2005-11-04	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC486539	LC486539	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-99	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
