name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
OR189409	OR189409	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-478S/2022	NA	Russia: Saint Petersburg	Russia	RUS	11-Oct-2022	2022-10-11	GIHSN ID: 22/23-2-0477
OR189410	OR189410	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-1048S/2022	NA	Russia: Saint Petersburg	Russia	RUS	18-Oct-2022	2022-10-18	NA
OR189411	OR189411	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-1423S/2022	NA	Russia: Saint Petersburg	Russia	RUS	21-Oct-2022	2022-10-21	NA
OR189412	OR189412	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-2678S/2022	NA	Russia: Saint Petersburg	Russia	RUS	11-Nov-2022	2022-11-11	GIHSN ID: 22/23-3-0242
OR189413	OR189413	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-2983S/2022	NA	Russia: Saint Petersburg	Russia	RUS	14-Nov-2022	2022-11-14	GIHSN ID: 22/23-2-0040
OR189414	OR189414	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-13557S/2023	NA	Russia: Saint Petersburg	Russia	RUS	05-Mar-2023	2023-03-05	NA
OR189415	OR189415	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-13620S/2023	NA	Russia: Saint Petersburg	Russia	RUS	06-Mar-2023	2023-03-06	GIHSN ID: 22/23-3-1431
OR189416	OR189416	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-13884S/2023	NA	Russia: Saint Petersburg	Russia	RUS	09-Mar-2023	2023-03-09	GIHSN ID: 22/23-3-1482
OR189417	OR189417	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-13951S/2023	NA	Russia: Saint Petersburg	Russia	RUS	09-Mar-2023	2023-03-09	NA
OR189418	OR189418	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-13956S/2023	NA	Russia: Saint Petersburg	Russia	RUS	09-Mar-2023	2023-03-09	NA
OR189419	OR189419	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14057S/2023	NA	Russia: Saint Petersburg	Russia	RUS	10-Mar-2023	2023-03-10	NA
OR189420	OR189420	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14261S/2023	NA	Russia: Saint Petersburg	Russia	RUS	13-Mar-2023	2023-03-13	NA
OR189421	OR189421	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14278S/2023	NA	Russia: Saint Petersburg	Russia	RUS	14-Mar-2023	2023-03-14	GIHSN ID: 22/23-3-1525
OR189422	OR189422	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14745S/2023	NA	Russia: Saint Petersburg	Russia	RUS	20-Mar-2023	2023-03-20	NA
OR189423	OR189423	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14814S/2023	NA	Russia: Saint Petersburg	Russia	RUS	21-Mar-2023	2023-03-21	GIHSN ID: 22/23-2-0175
OR189424	OR189424	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14981S/2023	NA	Russia: Saint Petersburg	Russia	RUS	22-Mar-2023	2023-03-22	NA
OR189425	OR189425	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15185S/2023	NA	Russia: Saint Petersburg	Russia	RUS	25-Mar-2023	2023-03-25	NA
OR189426	OR189426	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15276S/2023	NA	Russia: Saint Petersburg	Russia	RUS	24-Mar-2023	2023-03-24	GIHSN ID: 22/23-3-1600
OR189427	OR189427	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15350S/2023	NA	Russia: Saint Petersburg	Russia	RUS	28-Mar-2023	2023-03-28	NA
OR189428	OR189428	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15362S/2023	NA	Russia: Saint Petersburg	Russia	RUS	28-Mar-2023	2023-03-28	GIHSN ID: 22/23-2-0180
OR189429	OR189429	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15457S/2023	NA	Russia: Saint Petersburg	Russia	RUS	29-Mar-2023	2023-03-29	GIHSN ID: 22/23-3-1630
OR189430	OR189430	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15564S/2023	NA	Russia: Saint Petersburg	Russia	RUS	30-Mar-2023	2023-03-30	NA
OR189431	OR189431	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15618S/2023	NA	Russia: Saint Petersburg	Russia	RUS	30-Mar-2023	2023-03-30	NA
OR189432	OR189432	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15637S/2023	NA	Russia: Saint Petersburg	Russia	RUS	31-Mar-2023	2023-03-31	NA
OR189433	OR189433	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15851S/2023	NA	Russia: Saint Petersburg	Russia	RUS	02-Apr-2023	2023-04-02	NA
OR189434	OR189434	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16016S/2023	NA	Russia: Saint Petersburg	Russia	RUS	25-Mar-2023	2023-03-25	GIHSN ID: 22/23-1-1962
OR189435	OR189435	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16310S/2023	NA	Russia: Saint Petersburg	Russia	RUS	06-Apr-2023	2023-04-06	GIHSN ID: 22/23-3-1700
OR189436	OR189436	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16390S/2023	NA	Russia: Saint Petersburg	Russia	RUS	07-Apr-2023	2023-04-07	GIHSN ID: 22/23-3-1707
OR189437	OR189437	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16590S/2023	NA	Russia: Saint Petersburg	Russia	RUS	10-Apr-2023	2023-04-10	GIHSN ID: 22/23-3-1721
OR189438	OR189438	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16747S/2023	NA	Russia: Saint Petersburg	Russia	RUS	12-Apr-2023	2023-04-12	GIHSN ID: 22/23-3-1744
OR189439	OR189439	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16748S/2023	NA	Russia: Saint Petersburg	Russia	RUS	12-Apr-2023	2023-04-12	GIHSN ID: 22/23-3-1745
OR189440	OR189440	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16790S/2023	NA	Russia: Saint Petersburg	Russia	RUS	12-Apr-2023	2023-04-12	NA
OR189441	OR189441	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16809S/2023	NA	Russia: Saint Petersburg	Russia	RUS	12-Apr-2023	2023-04-12	NA
OR189442	OR189442	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16823S/2023	NA	Russia: Saint Petersburg	Russia	RUS	13-Apr-2023	2023-04-13	NA
OR189443	OR189443	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16916S/2023	NA	Russia: Saint Petersburg	Russia	RUS	13-Apr-2023	2023-04-13	NA
OR189444	OR189444	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16924S/2023	NA	Russia: Saint Petersburg	Russia	RUS	13-Apr-2023	2023-04-13	NA
OR189445	OR189445	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16991S/2023	NA	Russia: Saint Petersburg	Russia	RUS	15-Apr-2023	2023-04-15	NA
OR189446	OR189446	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17061S/2023	NA	Russia: Saint Petersburg	Russia	RUS	16-Apr-2023	2023-04-16	NA
OR189447	OR189447	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17122S/2023	NA	Russia: Saint Petersburg	Russia	RUS	17-Apr-2023	2023-04-17	NA
OR189448	OR189448	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17154S/2023	NA	Russia: Saint Petersburg	Russia	RUS	17-Apr-2023	2023-04-17	GIHSN ID: 22/23-3-1763
OR189449	OR189449	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17246S/2023	NA	Russia: Saint Petersburg	Russia	RUS	19-Apr-2023	2023-04-19	NA
OR189450	OR189450	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17309S/2023	NA	Russia: Saint Petersburg	Russia	RUS	21-Apr-2023	2023-04-21	GIHSN ID: 22/23-3-1778
OR189451	OR189451	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17372S/2023	NA	Russia: Saint Petersburg	Russia	RUS	20-Apr-2023	2023-04-20	NA
OR189452	OR189452	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17404S/2023	NA	Russia: Saint Petersburg	Russia	RUS	12-Apr-2023	2023-04-12	GIHSN ID: 22/23-1-2068
OR189453	OR189453	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17450S/2023	NA	Russia: Saint Petersburg	Russia	RUS	21-Apr-2023	2023-04-21	NA
OR189454	OR189454	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17530S/2023	NA	Russia: Saint Petersburg	Russia	RUS	22-Apr-2023	2023-04-22	NA
OR189455	OR189455	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-1048V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	18-Oct-2022	2022-10-18	NA
OR189456	OR189456	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-1423V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	21-Oct-2022	2022-10-21	NA
OR189457	OR189457	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14278V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	14-Mar-2023	2023-03-14	GIHSN ID: 22/23-3-1525
OR189458	OR189458	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14814V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	21-Mar-2023	2023-03-21	GIHSN ID: 22/23-2-0175
OR189459	OR189459	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15362V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	28-Mar-2023	2023-03-28	GIHSN ID: 22/23-2-0180
OR189460	OR189460	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15457V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	29-Mar-2023	2023-03-29	GIHSN ID: 22/23-3-1630
OR189461	OR189461	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15564V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	30-Mar-2023	2023-03-30	NA
OR189462	OR189462	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-2678V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	11-Nov-2022	2022-11-11	GIHSN ID: 22/23-3-0242
OR189463	OR189463	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-2983V2/2023	NA	Russia: Saint Petersburg	Russia	RUS	14-Nov-2022	2022-11-14	GIHSN ID: 22/23-2-0040
OR189464	OR189464	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-1048V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	18-Oct-2022	2022-10-18	NA
OR189465	OR189465	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-1423V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	21-Oct-2022	2022-10-21	NA
OR189466	OR189466	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14278V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	14-Mar-2023	2023-03-14	GIHSN ID: 22/23-3-1525
OR189467	OR189467	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-14814V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	21-Mar-2023	2023-03-21	GIHSN ID: 22/23-2-0175
OR189468	OR189468	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15362V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	28-Mar-2023	2023-03-28	GIHSN ID: 22/23-2-0180
OR189469	OR189469	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15457V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	29-Mar-2023	2023-03-29	GIHSN ID: 22/23-3-1630
OR189470	OR189470	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-15564V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	30-Mar-2023	2023-03-30	NA
OR189471	OR189471	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-2678V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	11-Nov-2022	2022-11-11	GIHSN ID: 22/23-3-0242
OR189472	OR189472	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-2983V1/2023	NA	Russia: Saint Petersburg	Russia	RUS	14-Nov-2022	2022-11-14	GIHSN ID: 22/23-2-0040
OR189473	OR189473	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-478V/2023	NA	Russia: Saint Petersburg	Russia	RUS	11-Oct-2022	2022-10-11	GIHSN ID: 22/23-2-0477
OR189474	OR189474	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-16966S/2022	NA	Russia: Saint Petersburg	Russia	RUS	15-Apr-2022	2022-04-15	NA
OR189475	OR189475	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17815S/2022	NA	Russia: Saint Petersburg	Russia	RUS	25-Mar-2022	2022-03-25	NA
OR189476	OR189476	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-19353S/2022	NA	Russia: Saint Petersburg	Russia	RUS	11-Apr-2022	2022-04-11	NA
OR189477	OR189477	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-19358S/2022	NA	Russia: Saint Petersburg	Russia	RUS	12-Apr-2022	2022-04-12	NA
OR189478	OR189478	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17873S/2023	NA	Russia: Saint Petersburg	Russia	RUS	26-Apr-2023	2023-04-26	NA
OR189479	OR189479	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-17999S/2023	NA	Russia: Saint Petersburg	Russia	RUS	28-Apr-2023	2023-04-28	NA
OR189480	OR189480	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-18204S/2023	NA	Russia: Saint Petersburg	Russia	RUS	02-May-2023	2023-05-02	GIHSN ID: 22/23-3-1860
OR189481	OR189481	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-18213S/2023	NA	Russia: Saint Petersburg	Russia	RUS	02-May-2023	2023-05-02	GIHSN ID: 22/23-3-1869
OR189482	OR189482	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-18214S/2023	NA	Russia: Saint Petersburg	Russia	RUS	02-May-2023	2023-05-02	GIHSN ID: 22/23-3-1870
OR189483	OR189483	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-18441S/2023	NA	Russia: Saint Petersburg	Russia	RUS	06-May-2023	2023-05-06	NA
OR189484	OR189484	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-18729S/2023	NA	Russia: Saint Petersburg	Russia	RUS	10-May-2023	2023-05-10	GIHSN ID: 22/23-3-1912
OR189485	OR189485	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-18839S/2023	NA	Russia: Saint Petersburg	Russia	RUS	06-May-2023	2023-05-06	GIHSN ID: 22/23-1-2173
OR189486	OR189486	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-20313S/2023	NA	Russia: Saint Petersburg	Russia	RUS	29-May-2023	2023-05-29	NA
OR189487	OR189487	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-20343S/2023	NA	Russia: Saint Petersburg	Russia	RUS	29-May-2023	2023-05-29	NA
OR189488	OR189488	1888	viral cRNA	2023-12-31	Human respirovirus 3	Homo sapiens	hPiv3/Russia/SPE-RII-20365S/2023	NA	Russia: Saint Petersburg	Russia	RUS	30-May-2023	2023-05-30	NA
M18759	M18759	1882	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
M18760	M18760	1882	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
M18761	M18761	1882	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
M18762	M18762	1882	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
M18763	M18763	1882	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
M18764	M18764	1882	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
M17641	M17641	1878	mRNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
S82195	S82195	1850	genomic RNA	1993-05-07	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
D00016	D00016	1845	mRNA	2009-02-19	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	laboratory host: BSC-1 cells
M14892	M14892	1845	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
DM156236	DM156236	1845	unassigned DNA	2009-07-29	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
HW319626	HW319626	1845	unassigned DNA	2013-12-25	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
Z26523	Z26523	1832	genomic RNA	2001-11-30	Human respirovirus 3	NA	Toronto	NA	NA	NA	NA	NA	NA	NA
L25350	L25350	1832	mRNA	2001-10-16	Human respirovirus 3	NA	Toronto	NA	NA	NA	NA	NA	NA	NA
DM156241	DM156241	1832	unassigned DNA	2009-07-29	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
HW319631	HW319631	1832	unassigned DNA	2013-12-25	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
EU719627	EU719627	1812	mRNA	2008-06-11	Human respirovirus 3	Homo sapiens	DF042505	NA	France	France	FRA	25-Apr-2005	2005-04-25	NA
MH006657	MH006657	1804	viral cRNA	2018-05-17	Human respirovirus 3	Homo sapiens	HPIV3/VietNam/077/2009	NA	Viet Nam	Viet Nam	VNM	11-Dec-2009	2009-12-11	NA
MH006678	MH006678	1799	viral cRNA	2018-05-17	Human respirovirus 3	Homo sapiens	HPIV3/VietNam/100/2010	NA	Viet Nam	Viet Nam	VNM	22-Jan-2010	2010-01-22	NA
HM460887	HM460887	1795	viral cRNA	2012-06-26	Human respirovirus 3	Homo sapiens	Riyadh 149/2009	NA	Saudi Arabia	Saudi Arabia	SAU	2009	2009-01-01	NA
HM460886	HM460886	1788	viral cRNA	2012-06-26	Human respirovirus 3	Homo sapiens	Riyadh 11/2008	NA	Saudi Arabia	Saudi Arabia	SAU	2008	2008-01-01	NA
MH006649	MH006649	1786	viral cRNA	2018-05-17	Human respirovirus 3	Homo sapiens	HPIV3/VietNam/057/2009	NA	Viet Nam	Viet Nam	VNM	22-Dec-2009	2009-12-22	NA
MH006677	MH006677	1786	viral cRNA	2018-05-17	Human respirovirus 3	Homo sapiens	HPIV3/VietNam/099/2010	NA	Viet Nam	Viet Nam	VNM	05-Jan-2010	2010-01-05	NA
JN089924	JN089924	1721	mRNA	2011-11-15	Human respirovirus 3	NA	Washington/1957 C243	NA	NA	NA	NA	NA	NA	NA
AX339015	AX339015	1719	unassigned DNA	2002-01-09	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
AY283063	AY283063	1719	mRNA	2004-02-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB189960	AB189960	1719	genomic RNA	2009-02-14	Human respirovirus 3	Homo sapiens	KK24	NA	Japan	Japan	JPN	NA	NA	laboratory host: Vero cell
AB189961	AB189961	1719	genomic RNA	2009-02-14	Human respirovirus 3	NA	NA	NA	Japan	Japan	JPN	NA	NA	RT-PCR product as a template RNA derived from ratbreeding room dust
EU814623	EU814623	1719	viral cRNA	2008-07-14	Human respirovirus 3	Homo sapiens	DEL/322/06	NA	India	India	IND	25-Feb-2006	2006-02-25	NA
EU814624	EU814624	1719	viral cRNA	2008-07-14	Human respirovirus 3	Homo sapiens	DEL/88/06	NA	India	India	IND	02-Jan-2006	2006-01-02	NA
EU814625	EU814625	1719	viral cRNA	2008-07-14	Human respirovirus 3	Homo sapiens	DEL/w32/05	NA	India	India	IND	31-Aug-2005	2005-08-31	NA
EU814626	EU814626	1719	viral cRNA	2008-07-14	Human respirovirus 3	Homo sapiens	DEL/139/05	NA	India	India	IND	31-Aug-2005	2005-08-31	NA
DM156239	DM156239	1719	unassigned DNA	2009-07-29	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
DM156240	DM156240	1719	unassigned DNA	2009-07-29	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
GU732130	GU732130	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/001/08	NA	China: Beijing	China	CHN	May-2008	2008-05-01	NA
GU732131	GU732131	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/002/08	NA	China: Beijing	China	CHN	May-2008	2008-05-01	NA
GU732132	GU732132	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/005/08	NA	China: Beijing	China	CHN	Jun-2008	2008-06-01	NA
GU732133	GU732133	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/006/08	NA	China: Beijing	China	CHN	Jun-2008	2008-06-01	NA
GU732134	GU732134	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/009/08	NA	China: Beijing	China	CHN	Jun-2008	2008-06-01	NA
GU732135	GU732135	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/012/08	NA	China: Beijing	China	CHN	Jul-2008	2008-07-01	NA
GU732136	GU732136	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/014/08	NA	China: Beijing	China	CHN	Jul-2008	2008-07-01	NA
GU732137	GU732137	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/020/08	NA	China: Beijing	China	CHN	Sep-2008	2008-09-01	NA
GU732138	GU732138	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/023/08	NA	China: Beijing	China	CHN	Sep-2008	2008-09-01	NA
GU732139	GU732139	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/036/08	NA	China: Beijing	China	CHN	Oct-2008	2008-10-01	NA
GU732140	GU732140	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/037/08	NA	China: Beijing	China	CHN	Nov-2008	2008-11-01	NA
GU732141	GU732141	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/059/08	NA	China: Beijing	China	CHN	Dec-2008	2008-12-01	NA
GU732142	GU732142	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/108/09	NA	China: Beijing	China	CHN	Jan-2009	2009-01-01	NA
GU732143	GU732143	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/129/09	NA	China: Beijing	China	CHN	Feb-2009	2009-02-01	NA
GU732144	GU732144	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/138/09	NA	China: Beijing	China	CHN	Feb-2009	2009-02-01	NA
GU732145	GU732145	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/156/09	NA	China: Beijing	China	CHN	Feb-2009	2009-02-01	NA
GU732146	GU732146	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/189/09	NA	China: Beijing	China	CHN	Mar-2009	2009-03-01	NA
GU732147	GU732147	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/194/09	NA	China: Beijing	China	CHN	Mar-2009	2009-03-01	NA
GU732148	GU732148	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/209/09	NA	China: Beijing	China	CHN	Mar-2009	2009-03-01	NA
GU732149	GU732149	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/232/09	NA	China: Beijing	China	CHN	Mar-2009	2009-03-01	NA
GU732150	GU732150	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/236/09	NA	China: Beijing	China	CHN	Apr-2009	2009-04-01	NA
GU732151	GU732151	1719	viral cRNA	2012-09-08	Human respirovirus 3	Homo sapiens	BJ/247/09	NA	China: Beijing	China	CHN	Apr-2009	2009-04-01	NA
